,_merge,id.bioguide,handle,name.official_full,bio.gender,terms,week1,week2,week3,week4,week5,week6,week7,week8,week9
235,both,M001163,dorismatsui,Doris O. Matsui,F,"[{u'end': u'2007-01-03', u'district': 5, u'start': u'2005-03-10', u'state': u'CA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 5, u'url': u'http://www.house.gov/matsui', u'start': u'2007-01-04', u'state': u'CA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 5, u'url': u'http://www.house.gov/matsui', u'start': u'2009-01-06', u'state': u'CA', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-225-0566', u'end': u'2013-01-03', u'district': 5, u'office': u'222 Cannon House Office Building', u'phone': u'202-225-7163', u'url': u'http://www.house.gov/matsui', u'start': u'2011-01-05', u'state': u'CA', u'address': u'222 Cannon HOB; Washington DC 20515-0505', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://forms.house.gov/matsui/webforms/issue_subscribe.htm'}, {u'rss_url': u'http://matsui.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-0566', u'end': u'2015-01-03', u'district': 6, u'office': u'2434 Rayburn House Office Building', u'phone': u'202-225-7163', u'url': u'http://matsui.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'2434 Rayburn HOB; Washington DC 20515-0506', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://matsui.house.gov/email-representative-matsui'}, {u'rss_url': u'http://matsui.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-0566', u'end': u'2017-01-03', u'district': 6, u'office': u'2311 Rayburn House Office Building', u'phone': u'202-225-7163', u'url': u'http://matsui.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'2311 Rayburn HOB; Washington DC 20515-0506', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://matsui.house.gov/email-representative-matsui'}]",-35.5337528333,-72.72165,-27.6296633333,-11.898396,-28.6667,-71.5648666667,-11.2711196667,-16.122514,-58.7177
236,both,M000303,senjohnmccain,John McCain,M,"[{u'end': u'1985-01-03', u'district': 1, u'start': u'1983-01-03', u'state': u'AZ', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1987-01-03', u'district': 1, u'start': u'1985-01-03', u'state': u'AZ', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1993-01-03', u'start': u'1987-01-06', u'state': u'AZ', u'party': u'Republican', u'type': u'sen', u'class': 3}, {u'end': u'1999-01-03', u'start': u'1993-01-05', u'state': u'AZ', u'party': u'Republican', u'type': u'sen', u'class': 3}, {u'end': u'2005-01-03', u'url': u'http://mccain.senate.gov/', u'start': u'1999-01-06', u'state': u'AZ', u'party': u'Republican', u'type': u'sen', u'class': 3}, {u'end': u'2011-01-03', u'url': u'http://mccain.senate.gov/', u'start': u'2005-01-04', u'state': u'AZ', u'party': u'Republican', u'type': u'sen', u'class': 3}, {u'fax': u'202-228-2862', u'end': u'2017-01-03', u'office': u'218 Russell Senate Office Building', u'phone': u'202-224-2235', u'url': u'http://www.mccain.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.mccain.senate.gov/public/index.cfm/contact-form', u'start': u'2011-01-05', u'state': u'AZ', u'address': u'218 Russell Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 3}]",9.477244,8.49740166667,9.703385,9.49681,8.694984,6.750135,5.5910564,12.636393,8.55804525
237,both,M001165,gopleader,Kevin McCarthy,M,"[{u'end': u'2009-01-03', u'district': 22, u'url': u'http://kevinmccarthy.house.gov', u'start': u'2007-01-04', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 22, u'url': u'http://kevinmccarthy.house.gov', u'start': u'2009-01-06', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-2908', u'end': u'2013-01-03', u'district': 22, u'office': u'326 Cannon House Office Building', u'phone': u'202-225-2915', u'url': u'http://kevinmccarthy.house.gov', u'start': u'2011-01-05', u'state': u'CA', u'address': u'326 Cannon HOB; Washington DC 20515-0522', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://kevinmccarthy.house.gov/showpage.asp?ID=69'}, {u'rss_url': u'http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-2908', u'end': u'2015-01-03', u'district': 23, u'office': u'2421 Rayburn House Office Building', u'phone': u'202-225-2915', u'url': u'http://kevinmccarthy.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'2421 Rayburn HOB; Washington DC 20515-0523', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://kevinmccarthy.house.gov/contact/email-me'}, {u'rss_url': u'http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-2908', u'end': u'2017-01-03', u'district': 23, u'office': u'2421 Rayburn House Office Building', u'phone': u'202-225-2915', u'url': u'http://kevinmccarthy.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'2421 Rayburn HOB; Washington DC 20515-0523', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://kevinmccarthy.house.gov/contact/email-me'}]",8.27564775,5.89907175,4.92382,18.64552,,1.584154,9.124135,8.64044,
238,both,M001157,repmccaul,Michael T. McCaul,M,"[{u'end': u'2007-01-03', u'district': 10, u'start': u'2005-01-04', u'state': u'TX', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 10, u'url': u'http://www.house.gov/mccaul', u'start': u'2007-01-04', u'state': u'TX', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 10, u'url': u'http://www.house.gov/mccaul', u'start': u'2009-01-06', u'state': u'TX', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-5955', u'end': u'2013-01-03', u'district': 10, u'office': u'131 Cannon House Office Building', u'phone': u'202-225-2401', u'url': u'http://www.house.gov/mccaul', u'start': u'2011-01-05', u'state': u'TX', u'address': u'131 Cannon HOB; Washington DC 20515-4310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://www.house.gov/writerep'}, {u'fax': u'202-225-5955', u'end': u'2015-01-03', u'district': 10, u'office': u'131 Cannon House Office Building', u'phone': u'202-225-2401', u'url': u'http://mccaul.house.gov', u'start': u'2013-01-03', u'state': u'TX', u'address': u'131 Cannon HOB; Washington DC 20515-4310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mccaul.house.gov/contact/email-me'}, {u'fax': u'202-225-5955', u'end': u'2017-01-03', u'district': 10, u'office': u'131 Cannon House Office Building', u'phone': u'202-225-2401', u'url': u'http://mccaul.house.gov', u'start': u'2015-01-06', u'state': u'TX', u'address': u'131 Cannon HOB; Washington DC 20515-4310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mccaul.house.gov/contact/email-me'}]",8.9792262,14.15039,4.78602533333,3.550267,2.996056,7.597065,2.47190266667,3.78578425,8.0110562
239,both,M001177,repmcclintock,Tom McClintock,M,"[{u'end': u'2011-01-03', u'district': 4, u'url': u'http://mcclintock.house.gov', u'start': u'2009-01-06', u'state': u'CA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-5444', u'end': u'2013-01-03', u'district': 4, u'office': u'428 Cannon House Office Building', u'phone': u'202-225-2511', u'url': u'http://mcclintock.house.gov', u'start': u'2011-01-05', u'state': u'CA', u'address': u'428 Cannon HOB; Washington DC 20515-0504', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://forms.house.gov/mcclintock/contact-form.shtml'}, {u'rss_url': u'http://mcclintock.house.gov/atom.xml', u'fax': u'202-225-5444', u'end': u'2015-01-03', u'district': 4, u'office': u'434 Cannon House Office Building', u'phone': u'202-225-2511', u'url': u'http://mcclintock.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'434 Cannon HOB; Washington DC 20515-0504', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mcclintockforms.house.gov/forms/contact-form.shtml'}, {u'rss_url': u'http://mcclintock.house.gov/atom.xml', u'fax': u'202-225-5444', u'end': u'2017-01-03', u'district': 4, u'office': u'2331 Rayburn House Office Building', u'phone': u'202-225-2511', u'url': u'http://mcclintock.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'2331 Rayburn HOB; Washington DC 20515-0504', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mcclintockforms.house.gov/forms/contact-form.shtml'}]",0.967105,,,,,,,,
240,both,M001143,bettymccollum04,Betty McCollum,F,"[{u'end': u'2003-01-03', u'district': 4, u'start': u'2001-01-03', u'state': u'MN', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 4, u'url': u'http://www.house.gov/mccollum', u'start': u'2003-01-07', u'state': u'MN', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 4, u'url': u'http://www.house.gov/mccollum', u'start': u'2005-01-04', u'state': u'MN', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 4, u'url': u'http://www.house.gov/mccollum', u'start': u'2007-01-04', u'state': u'MN', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 4, u'url': u'http://www.house.gov/mccollum', u'start': u'2009-01-06', u'state': u'MN', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-225-1968', u'end': u'2013-01-03', u'district': 4, u'office': u'1714 Longworth House Office Building', u'phone': u'202-225-6631', u'url': u'http://www.house.gov/mccollum', u'start': u'2011-01-05', u'state': u'MN', u'address': u'1714 Longworth HOB; Washington DC 20515-2304', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://www.mccollum.house.gov/index.asp?Type=NONE&amp;SEC={AC61FD79-AD5F-440D-A7F0-555B12349E5B}'}, {u'rss_url': u'http://mccollum.house.gov/rss.xml', u'fax': u'202-225-1968', u'end': u'2015-01-03', u'district': 4, u'office': u'1714 Longworth House Office Building', u'phone': u'202-225-6631', u'url': u'http://mccollum.house.gov', u'start': u'2013-01-03', u'state': u'MN', u'address': u'1714 Longworth HOB; Washington DC 20515-2304', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://mccollum.house.gov/contact-me/email-me'}, {u'rss_url': u'http://mccollum.house.gov/rss.xml', u'fax': u'202-225-1968', u'end': u'2017-01-03', u'district': 4, u'office': u'2256 Rayburn House Office Building', u'phone': u'202-225-6631', u'url': u'http://mccollum.house.gov', u'start': u'2015-01-06', u'state': u'MN', u'address': u'2256 Rayburn HOB; Washington DC 20515-2304', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://mccollum.house.gov/contact-me/email-me'}]",-56.669016,-119.88476,-67.1729,-59.540265,-27.9957983333,-33.955595,-4.8796734,-33.0806325,-56.5287
241,both,M000404,repjimmcdermott,Jim McDermott,M,"[{u'end': u'1991-01-03', u'district': 7, u'start': u'1989-01-03', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1993-01-03', u'district': 7, u'start': u'1991-01-03', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1995-01-03', u'district': 7, u'start': u'1993-01-05', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 7, u'start': u'1995-01-04', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 7, u'start': u'1997-01-07', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 7, u'start': u'1999-01-06', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 7, u'start': u'2001-01-03', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 7, u'url': u'http://www.house.gov/mcdermott', u'start': u'2003-01-07', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 7, u'url': u'http://www.house.gov/mcdermott', u'start': u'2005-01-04', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 7, u'url': u'http://www.house.gov/mcdermott', u'start': u'2007-01-04', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 7, u'url': u'http://www.house.gov/mcdermott', u'start': u'2009-01-06', u'state': u'WA', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-225-6197', u'end': u'2013-01-03', u'district': 7, u'office': u'1035 Longworth House Office Building', u'phone': u'202-225-3106', u'url': u'http://www.house.gov/mcdermott', u'start': u'2011-01-05', u'state': u'WA', u'address': u'1035 Longworth HOB; Washington DC 20515-4707', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://www.house.gov/mcdermott/contact.shtml'}, {u'rss_url': u'http://mcdermott.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-6197', u'end': u'2015-01-03', u'district': 7, u'office': u'1035 Longworth House Office Building', u'phone': u'202-225-3106', u'url': u'http://mcdermott.house.gov', u'start': u'2013-01-03', u'state': u'WA', u'address': u'1035 Longworth HOB; Washington DC 20515-4707', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://forms.house.gov/mcdermott/webforms/new/contact.shtml'}, {u'rss_url': u'http://mcdermott.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-6197', u'end': u'2017-01-03', u'district': 7, u'office': u'1035 Longworth House Office Building', u'phone': u'202-225-3106', u'url': u'http://mcdermott.house.gov', u'start': u'2015-01-06', u'state': u'WA', u'address': u'1035 Longworth HOB; Washington DC 20515-4707', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://forms.house.gov/mcdermott/webforms/new/contact.shtml'}]",2.65374,3.6031155,-68.6345,-1.3454685,0.651087,-0.00205981,,-1.96075,
242,both,M000312,repmcgovern,James P. McGovern,M,"[{u'end': u'1999-01-03', u'district': 3, u'start': u'1997-01-07', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 3, u'start': u'1999-01-06', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 3, u'start': u'2001-01-03', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 3, u'url': u'http://www.house.gov/mcgovern', u'start': u'2003-01-07', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 3, u'url': u'http://www.house.gov/mcgovern', u'start': u'2005-01-04', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 3, u'url': u'http://www.house.gov/mcgovern', u'start': u'2007-01-04', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 3, u'url': u'http://www.house.gov/mcgovern', u'start': u'2009-01-06', u'state': u'MA', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-225-5759', u'end': u'2013-01-03', u'district': 3, u'office': u'438 Cannon House Office Building', u'phone': u'202-225-6101', u'url': u'http://www.house.gov/mcgovern', u'start': u'2011-01-05', u'state': u'MA', u'address': u'438 Cannon HOB; Washington DC 20515-2103', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://www.house.gov/writerep'}, {u'rss_url': u'http://mcgovern.house.gov/common/rss/?rss=15', u'fax': u'202-225-5759', u'end': u'2015-01-03', u'district': 2, u'office': u'438 Cannon House Office Building', u'phone': u'202-225-6101', u'url': u'http://mcgovern.house.gov', u'start': u'2013-01-03', u'state': u'MA', u'address': u'438 Cannon HOB; Washington DC 20515-2102', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://mcgovern.house.gov/contact/email-me'}, {u'rss_url': u'http://mcgovern.house.gov/common/rss/?rss=15', u'fax': u'202-225-5759', u'end': u'2017-01-03', u'district': 2, u'office': u'438 Cannon House Office Building', u'phone': u'202-225-6101', u'url': u'http://mcgovern.house.gov', u'start': u'2015-01-06', u'state': u'MA', u'address': u'438 Cannon HOB; Washington DC 20515-2102', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://mcgovern.house.gov/contact/email-me'}]",-50.8411024286,-63.4898142857,-50.4269742857,-39.45292,-37.96792,-35.509945,-2.2286888,-21.323734,-19.0612
243,both,M001156,patrickmchenry,Patrick T. McHenry,M,"[{u'end': u'2007-01-03', u'district': 10, u'start': u'2005-01-04', u'state': u'NC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 10, u'url': u'http://www.house.gov/mchenry', u'start': u'2007-01-04', u'state': u'NC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 10, u'url': u'http://www.house.gov/mchenry', u'start': u'2009-01-06', u'state': u'NC', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-0316', u'end': u'2013-01-03', u'district': 10, u'office': u'224 Cannon House Office Building', u'phone': u'202-225-2576', u'url': u'http://www.house.gov/mchenry', u'start': u'2011-01-05', u'state': u'NC', u'address': u'224 Cannon HOB; Washington DC 20515-3310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://mchenry.house.gov/zipauth.htm'}, {u'rss_url': u'http://mchenry.house.gov/news/rss.aspx', u'fax': u'202-225-0316', u'end': u'2015-01-03', u'district': 10, u'office': u'2334 Rayburn House Office Building', u'phone': u'202-225-2576', u'url': u'http://mchenry.house.gov', u'start': u'2013-01-03', u'state': u'NC', u'address': u'2334 Rayburn HOB; Washington DC 20515-3310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://mchenry.house.gov/contact/zipauth.htm'}, {u'rss_url': u'http://mchenry.house.gov/news/rss.aspx', u'fax': u'202-225-0316', u'end': u'2017-01-03', u'district': 10, u'office': u'2334 Rayburn House Office Building', u'phone': u'202-225-2576', u'url': u'http://mchenry.house.gov', u'start': u'2015-01-06', u'state': u'NC', u'address': u'2334 Rayburn HOB; Washington DC 20515-3310', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://mchenry.house.gov/contact/zipauth.htm'}]",7.0897715,16.883852,6.7425875,6.26919,2.5923929164,2.1303292,2.34524,8.8219905,5.508674
244,both,M001180,repmckinley,David B. McKinley,M,"[{u'fax': u'202-225-7564', u'end': u'2013-01-03', u'district': 1, u'office': u'313 Cannon House Office Building', u'phone': u'202-225-4172', u'url': u'http://mckinley.house.gov/', u'start': u'2011-01-05', u'state': u'WV', u'address': u'313 Cannon HOB; Washington DC 20515-4801', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://mckinley.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-225-7564', u'end': u'2015-01-03', u'district': 1, u'office': u'412 Cannon House Office Building', u'phone': u'202-225-4172', u'url': u'http://mckinley.house.gov', u'start': u'2013-01-03', u'state': u'WV', u'address': u'412 Cannon HOB; Washington DC 20515-4801', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mckinleyforms.house.gov/email-me'}, {u'rss_url': u'http://mckinley.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-225-7564', u'end': u'2017-01-03', u'district': 1, u'office': u'412 Cannon House Office Building', u'phone': u'202-225-4172', u'url': u'http://mckinley.house.gov', u'start': u'2015-01-06', u'state': u'WV', u'address': u'412 Cannon HOB; Washington DC 20515-4801', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://mckinleyforms.house.gov/email-me'}]",7.30680142857,12.0828333333,6.56714666667,7.95375944,4.85593688333,7.62006,3.8388855,22.16854,23.35788
